12708,5,6
12708,9,6
12708,0,7
12708,6,7
12708,7,7
49131,2,7
66049,6,2
61522,2,5
61522,8,5
61522,0,6
61522,1,6
61522,4,6
61522,5,7
61522,6,7
61522,7,7
61522,9,7
24271,7,7
42534,9,3
42534,2,6
42534,5,6
42534,6,6
67022,6,1
67022,2,2
67022,4,2
67022,5,2
67022,9,2
63161,6,5
63161,1,6
63161,5,6
63161,9,6
29899,4,2
29899,9,2
29899,2,6
29899,6,6
32949,2,6
32949,1,7
32949,3,7
32949,4,7
32949,5,7
32949,6,7
32949,7,7
32949,8,7
32949,9,7
10663,9,6
10663,0,7
10663,1,7
10663,2,7
10663,3,7
10663,4,7
10663,5,7
10663,6,7
10663,7,7
10663,8,7
18974,2,7
18974,4,7
18974,5,7
18974,6,7
18974,7,7
18974,9,7
11933,0,6
11933,5,6
11933,6,6
11933,7,6
11933,2,7
11933,4,7
11933,8,7
11933,9,7
8152,4,1
8152,9,1
8152,0,2
8152,6,2
8152,1,6
8152,2,6
8152,3,6
8152,5,6
8152,7,6
8152,8,6
19324,6,2
19324,9,2
19324,4,6
37628,2,2
37628,4,2
37628,5,2
37628,6,2
37628,8,2
37628,9,2
47942,0,2
47942,4,2
47942,6,2
47942,8,2
47942,9,2
47942,1,6
13167,4,2
13167,6,2
13167,9,6
17750,0,2
17750,1,2
17750,2,2
17750,4,2
17750,6,2
17750,8,2
17750,9,2
49032,0,7
49032,2,7
49032,5,7
49032,6,7
49032,8,7
56245,4,3
56245,8,3
56245,9,3
56245,2,5
56245,3,5
56245,7,5
56245,1,6
56245,5,6
56245,6,6
29597,2,6
29597,9,6
29597,0,7
29597,1,7
29597,3,7
29597,4,7
29597,5,7
29597,6,7
29597,7,7
29597,8,7
50831,0,7
50831,2,7
50831,3,7
50831,4,7
50831,5,7
50831,6,7
50831,7,7
50831,8,7
50831,9,7
51032,0,7
51032,1,7
51032,2,7
51032,4,7
51032,5,7
51032,6,7
51032,7,7
26464,4,2
26464,6,2
26464,9,2
26464,2,6
67198,0,3
67198,6,3
67198,4,4
67198,9,4
67198,1,6
67198,2,6
67198,7,6
55349,6,3
55349,0,6
55349,1,6
55349,2,6
55349,4,6
55349,5,6
6832,2,7
6832,9,7
32636,2,6
32636,5,6
32636,6,6
32636,0,7
32636,1,7
32636,3,7
32636,4,7
32636,7,7
32636,8,7
32636,9,7
43126,6,2
43126,9,2
64326,6,2
41649,2,7
41649,9,7
26296,1,7
26296,2,7
26296,3,7
26296,4,7
26296,6,7
26296,7,7
26296,9,7
27406,1,6
27406,2,6
27406,3,6
27406,4,6
27406,5,6
27406,7,6
27406,8,6
27406,9,6
11268,6,1
11268,0,3
11268,4,3
11268,9,3
11268,2,6
11268,5,6
11268,7,6
11268,8,6
17382,0,6
17382,4,6
17382,5,6
17382,6,6
17382,2,7
17382,7,7
17382,9,7
12618,0,6
12618,1,6
12618,2,6
12618,3,6
12618,4,6
12618,5,6
12618,6,6
12618,7,6
12618,8,6
12618,9,6
33611,9,3
33611,3,4
33611,4,4
33611,2,5
33611,6,5
33611,8,5
33611,5,6
33611,7,6
34313,9,3
34313,1,5
34313,6,5
7347,2,6
7347,0,7
7347,1,7
7347,3,7
7347,4,7
7347,5,7
7347,6,7
7347,7,7
7347,8,7
7347,9,7
7712,0,2
7712,6,2
7712,9,2
7712,4,6
7712,5,6
7712,2,7
7712,7,7
7712,8,7
34610,4,3
34610,6,3
34610,9,3
34610,0,7
34610,1,7
34610,2,7
34610,5,7
34610,7,7
34610,8,7
52998,2,2
52998,4,2
52998,6,3
64477,6,5
64477,9,5
64477,2,6
64477,4,6
57255,0,7
57255,2,7
57255,3,7
57255,4,7
57255,5,7
57255,6,7
57255,7,7
57255,8,7
57255,9,7
64084,2,2
64084,4,3
64084,6,3
64084,1,4
64084,5,4
64084,8,4
64084,0,5
64084,2,5
64084,3,5
64084,7,5
64084,9,5
66661,1,6
48727,2,7
32099,5,2
32099,6,2
39655,6,3
39655,2,5
39655,9,5
2249,0,3
2249,6,3
2249,4,5
21753,2,5
21753,3,5
21753,4,5
21753,5,5
21753,6,5
21753,8,5
21753,0,7
21753,1,7
21753,7,7
21753,9,7
12095,9,5
12095,2,6
12095,5,6
12095,6,6
12095,7,6
52753,1,6
52753,4,6
52753,8,6
52753,9,6
52753,0,7
52753,2,7
52753,3,7
52753,5,7
52753,6,7
52753,7,7
34670,4,2
34670,6,2
34670,9,2
34670,2,3
34670,7,3
34670,8,3
34670,0,6
34670,1,6
34670,3,6
34670,5,6
30518,6,3
13813,5,7
13813,6,7
13813,7,7
29124,0,2
29124,4,2
29124,6,2
29124,9,2
29124,1,5
29124,2,5
29124,8,5
25505,4,7
25505,6,7
25505,9,7
53409,4,2
53409,2,3
53409,6,3
53409,9,3
53409,0,6
53409,5,6
53409,7,6
53409,8,6
13841,6,2
31832,6,2
31832,9,3
31832,1,6
31832,2,6
31832,4,6
31832,5,6
31832,0,7
31832,3,7
31832,7,7
60776,6,1
60776,9,3
60776,0,6
60776,1,6
60776,2,6
60776,4,6
60776,5,6
56611,4,1
56611,6,1
56611,0,2
56611,2,2
56611,5,2
56611,8,2
56611,9,2
58660,6,3
54675,2,3
54675,4,3
54675,8,3
54675,9,3
54675,1,6
54675,3,6
54675,5,6
54675,6,6
54675,7,6
31946,2,4
31946,3,4
31946,5,4
31946,4,5
31946,6,5
31946,7,5
31946,8,5
31946,9,5
31946,1,6
48246,5,6
48246,6,6
48246,9,6
48246,1,7
48246,2,7
48246,3,7
48246,4,7
48246,7,7
48246,8,7
38898,2,3
38898,6,3
38898,3,4
38898,4,4
38898,5,4
38898,7,4
38898,8,4
38898,9,4
38898,0,6
38898,1,6
61940,1,7
61940,2,7
69644,4,2
69644,8,2
69644,9,2
69644,2,6
69644,0,7
69644,3,7
69644,5,7
69644,6,7
69644,7,7
54112,4,2
54112,8,2
54112,9,2
54112,2,5
54112,5,5
54112,6,5
54112,7,5
54112,0,6
54112,1,6
54112,3,6
55701,2,4
55701,4,4
55701,5,4
55701,6,4
55701,8,4
55701,9,4
55701,0,5
55701,1,5
55701,3,5
55701,7,5
4315,1,2
4315,5,2
4315,6,2
4315,9,2
4315,4,5
4315,2,7
50375,1,6
50375,2,6
50375,5,6
50375,6,6
50375,9,6
50375,0,7
50375,3,7
50375,4,7
37096,2,2
37096,4,2
37096,5,2
37096,6,2
37096,8,2
10762,0,6
10762,2,6
10762,4,6
10762,5,6
10762,6,6
10762,7,6
10762,8,6
10762,9,6
10762,1,7
10762,3,7
30632,9,2
30632,2,5
30632,3,5
30632,4,5
30632,6,5
30632,7,5
30632,8,5
35557,9,2
35557,2,7
35557,5,7
35557,6,7
38235,6,3
38235,4,6
38235,5,6
38235,9,6
38235,0,7
38235,1,7
38235,2,7
38235,3,7
38235,7,7
54357,4,5
54357,8,5
54357,9,5
54357,1,7
54357,2,7
54357,3,7
54357,5,7
54357,7,7
16532,8,6
16532,0,7
16532,2,7
16532,4,7
16532,5,7
16532,6,7
16532,7,7
16532,9,7
23280,1,6
23280,2,6
23280,4,6
23280,9,6
23280,3,7
23280,5,7
23280,6,7
23280,7,7
6437,0,6
6437,2,7
6437,4,7
6437,5,7
6437,6,7
6437,7,7
6437,8,7
6437,9,7
35610,1,7
35610,2,7
35924,0,3
35924,4,3
35924,6,3
35924,2,4
35924,5,4
35924,7,4
35924,9,4
66122,2,2
66122,8,2
66122,4,3
66122,9,3
31231,9,3
31231,4,4
31231,6,4
31231,0,5
31231,1,5
31231,2,5
31231,3,5
31231,5,5
31231,7,5
31231,8,5
21305,6,5
21305,0,6
21305,1,6
21305,2,6
21305,3,6
21305,4,6
21305,5,6
21305,7,6
21305,9,6
38276,1,5
38276,4,5
38276,5,5
38276,2,7
38276,6,7
38276,9,7
50136,0,7
50136,2,7
50136,3,7
50136,4,7
50136,5,7
50136,6,7
50136,7,7
50136,8,7
50136,9,7
3958,9,2
3958,4,7
32058,9,3
32058,6,5
32058,4,6
32058,5,6
32058,1,7
32058,2,7
32058,3,7
32058,7,7
32058,9,7
29907,2,2
29907,4,2
29907,5,2
29907,8,2
29907,6,3
25869,4,2
25869,6,2
25869,9,6
28269,2,2
28269,6,2
6070,2,7
6070,5,7
6070,6,7
6070,7,7
6070,9,7
22798,0,7
22798,2,7
22798,4,7
22798,5,7
22798,6,7
22798,7,7
22798,9,7
7732,0,6
7732,1,6
7732,2,6
7732,4,6
7732,7,6
7732,8,6
7732,3,7
7732,5,7
7732,6,7
7732,9,7
37705,6,2
37705,9,2
37705,1,3
37705,4,3
37705,5,3
4635,9,5
4635,0,7
4635,4,7
4635,6,7
4635,7,7
15643,2,7
15643,9,7
28376,2,5
28376,8,5
28376,1,7
28376,3,7
28376,4,7
28376,5,7
28376,7,7
28376,9,7
41239,2,3
41239,4,3
41239,8,3
38803,1,5
38803,2,5
38803,4,5
38803,5,5
38803,6,5
38803,9,5
38803,3,6
38803,7,6
38803,8,6
48865,1,6
48865,2,6
48865,3,6
48865,5,6
48865,0,7
48865,4,7
48865,6,7
48865,8,7
48865,9,7
26872,2,2
26872,4,2
26872,6,2
26872,8,2
26872,9,2
26872,7,5
26872,0,6
26872,1,6
26872,5,6
26872,3,7
53229,2,6
53229,3,6
53229,5,6
53229,9,6
53229,1,7
53229,4,7
65056,6,1
30285,2,5
30285,8,5
30285,1,6
30285,3,6
30285,4,6
30285,5,6
30285,9,6
30285,0,7
30285,7,7
26339,9,1
26339,4,3
26339,8,3
26339,1,5
26339,2,5
26339,3,6
26339,5,6
26339,6,6
26339,7,6
26339,0,7
55706,0,7
55706,2,7
55706,4,7
55706,5,7
55706,6,7
55706,7,7
55706,9,7
18608,5,5
18608,6,5
18608,0,7
18608,2,7
18608,7,7
18608,9,7
68457,0,7
68457,1,7
68457,2,7
68457,5,7
19405,5,4
19405,0,5
19405,2,5
19405,6,5
19405,7,5
19405,8,5
19405,1,6
19405,3,6
19405,4,6
18908,5,6
18908,6,6
18908,9,6
18908,0,7
18908,2,7
18908,4,7
18908,7,7
18908,8,7
58719,8,1
58719,9,1
58719,1,2
58719,2,2
58719,4,2
58719,3,4
58719,0,7
58719,5,7
58719,6,7
58719,7,7
54621,9,3
54621,4,6
54621,1,7
54621,2,7
54621,3,7
54621,5,7
54621,6,7
54621,7,7
54621,8,7
52905,2,6
52905,5,6
52905,0,7
52905,1,7
52905,3,7
52905,4,7
52905,6,7
52905,7,7
52905,9,7
34677,6,6
34677,2,7
34677,5,7
14828,4,5
14828,6,5
14828,9,5
26986,9,3
26986,4,4
26986,8,4
26986,2,5
26986,6,5
26986,3,7
48329,9,6
31688,0,2
31688,1,2
31688,2,2
31688,3,2
31688,4,2
31688,6,2
31688,8,2
31688,9,2
31688,7,3
31688,5,6
48496,1,6
48496,2,6
48496,4,6
48496,5,6
48496,3,7
48496,9,7
23526,0,5
23526,1,5
23526,2,5
23526,4,5
23526,8,5
23526,5,6
23526,7,6
23526,9,6
35851,3,2
35851,0,5
35851,1,5
35851,2,5
35851,4,5
35851,5,5
35851,6,5
35851,7,5
35851,8,5
35851,9,5
40635,1,2
40635,2,2
40635,4,2
40635,6,2
40635,8,2
40635,9,2
3528,6,2
3528,9,2
3528,0,6
3528,1,6
3528,2,6
3528,3,6
3528,4,6
3528,5,6
52372,1,7
68338,3,6
68338,4,6
68338,8,6
68338,9,6
68338,1,7
68338,2,7
68338,5,7
30240,9,1
30240,4,2
30240,1,5
30240,2,5
30240,3,5
30240,5,5
30240,6,5
30240,7,5
30240,8,5
30240,9,5
30240,0,6
16686,0,7
16686,2,7
16686,5,7
16686,7,7
16686,8,7
16686,9,7
9097,0,6
9097,1,6
9097,2,6
9097,3,6
9097,4,6
9097,8,6
9097,5,7
9097,6,7
9097,7,7
9097,9,7
13063,1,6
13063,0,7
13063,2,7
13063,3,7
13063,4,7
13063,5,7
13063,6,7
13063,8,7
13063,9,7
23585,0,7
23585,2,7
23585,5,7
23585,6,7
23585,7,7
23585,8,7
23585,9,7
53735,1,7
53735,2,7
53735,5,7
40168,6,3
40168,4,4
40168,1,5
40168,2,5
40168,3,5
40168,5,5
40168,9,5
54085,6,2
51787,1,6
51787,2,6
51787,0,7
51787,3,7
51787,4,7
51787,5,7
51787,6,7
51787,7,7
51787,8,7
51787,9,7
36769,2,7
36769,9,7
33662,0,6
33662,2,6
33662,5,6
33662,1,7
33662,3,7
33662,4,7
33662,6,7
33662,7,7
33662,8,7
33662,9,7
38375,0,2
38375,6,2
38375,9,2
38375,2,6
38375,3,7
38375,4,7
38375,5,7
38375,8,7
48955,9,3
48955,4,5
14069,1,6
14069,2,6
14069,3,6
14069,4,6
14069,5,6
14069,8,6
14069,9,6
14614,6,3
64053,2,5
64053,8,5
64053,1,6
64053,3,6
64053,4,6
64053,5,6
64053,7,6
64053,9,6
64053,0,7
64053,6,7
38462,5,6
38462,0,7
38462,1,7
38462,2,7
38462,3,7
38462,4,7
38462,6,7
38462,7,7
38462,8,7
38462,9,7
16350,9,3
16350,4,6
16350,6,6
16350,2,7
16350,3,7
16350,5,7
16350,7,7
16350,9,7
65802,0,7
65802,2,7
49458,1,7
49458,2,7
49458,3,7
49458,5,7
49458,7,7
49458,9,7
12051,8,5
12051,2,6
12051,4,6
12051,0,7
12051,3,7
12051,5,7
12051,7,7
12051,9,7
38323,4,7
38323,5,7
38323,6,7
38323,9,7
37992,8,4
37992,2,6
37992,9,6
37992,3,7
37992,4,7
37992,5,7
37992,6,7
37992,7,7
14607,0,7
14607,2,7
14607,4,7
14607,5,7
14607,6,7
14607,7,7
14607,8,7
14607,9,7
15555,4,2
15555,6,2
15555,9,2
15555,0,7
15555,2,7
50918,7,6
50918,8,6
50918,0,7
50918,1,7
50918,2,7
50918,3,7
50918,4,7
50918,5,7
50918,6,7
50918,9,7
49111,1,6
49111,8,6
49111,2,7
49111,3,7
49111,4,7
49111,5,7
49111,9,7
38030,0,7
38030,1,7
38030,2,7
38030,3,7
38030,4,7
38030,5,7
38030,6,7
38030,7,7
38030,9,7
65885,4,3
65885,3,6
65885,5,6
65885,6,6
65885,8,6
65885,9,6
65885,1,7
65885,2,7
27069,9,3
27069,4,4
27069,0,5
27069,2,5
27069,5,5
27069,6,5
27069,7,5
27069,8,5
21242,2,5
21242,5,5
21242,6,5
37332,0,7
37332,1,7
37332,2,7
37332,3,7
37332,4,7
37332,5,7
37332,6,7
37332,7,7
37332,9,7
65689,0,7
65689,2,7
65689,5,7
63304,1,6
63304,2,6
63304,5,6
63304,0,7
63304,6,7
13277,5,7
13277,6,7
13277,7,7
13277,9,7
34633,4,2
34633,6,2
34633,9,2
23789,9,3
23789,6,6
23789,2,7
23789,4,7
23789,5,7
23789,8,7
18647,9,3
18647,4,5
18647,6,6
21736,0,7
21736,2,7
21736,3,7
21736,5,7
21736,7,7
21736,8,7
37698,2,2
37698,4,2
57299,9,4
57299,0,6
57299,1,6
57299,2,6
57299,3,6
57299,4,6
57299,5,6
57299,6,6
57299,7,6
57299,8,6
60666,4,6
60666,6,7
60666,9,7
57606,6,2
57606,9,2
57606,0,3
57606,1,3
57606,2,3
57606,4,3
57606,5,3
57606,8,3
57606,3,6
28677,9,3
28677,6,6
28677,2,7
28677,4,7
28677,5,7
28677,8,7
34176,9,1
34176,4,2
34176,6,3
34176,8,3
34176,1,4
34176,2,4
34176,0,5
34176,3,5
34176,5,5
34176,7,5
34176,9,5
2245,6,1
2245,9,2
2245,1,5
2245,2,7
2245,4,7
5763,8,2
62665,0,5
62665,4,5
62665,6,5
62665,9,5
62665,2,6
62665,5,6
6949,9,6
6949,0,7
6949,2,7
6949,5,7
6949,6,7
6949,7,7
6949,8,7
53216,1,6
53216,0,7
53216,2,7
53216,3,7
53216,4,7
53216,5,7
53216,6,7
53216,7,7
53216,8,7
53658,9,3
53658,1,6
53658,4,6
53658,6,6
53658,2,7
53658,3,7
53658,5,7
53658,7,7
53658,9,7
68602,1,7
68602,2,7
68602,4,7
68602,5,7
68602,6,7
68602,7,7
68602,9,7
3638,6,3
3638,0,6
3638,1,6
3638,2,6
3638,4,6
3638,5,6
3638,9,6
26380,4,2
26380,9,2
26380,6,6
14092,9,2
14092,2,6
14092,4,6
14092,6,6
47285,9,2
47285,6,5
47285,4,6
9630,2,5
9630,9,5
9630,0,6
9630,1,6
9630,3,6
9630,4,6
9630,5,6
9630,6,6
9630,7,6
9630,8,6
54117,4,2
54117,6,2
54117,8,2
54117,9,2
54117,0,4
54117,2,4
54117,5,4
52966,9,3
52966,4,5
52966,6,5
52966,1,6
52966,3,6
52966,5,6
52966,9,6
28132,6,1
28132,4,4
28132,9,6
36493,8,4
36493,2,6
36493,0,7
36493,1,7
36493,3,7
36493,4,7
36493,5,7
36493,6,7
36493,7,7
36493,9,7
34574,9,4
34574,1,6
34574,4,6
34574,5,7
34574,6,7
68200,2,7
68200,7,7
68200,9,7
33237,2,7
33237,5,7
33237,7,7
56117,9,2
56117,6,5
56117,2,7
56117,4,7
40527,7,7
14231,9,3
14231,4,6
14231,2,7
14231,6,7
29047,9,2
29047,4,6
29047,6,6
29047,7,6
29047,2,7
29047,3,7
29047,8,7
9498,0,7
9498,2,7
9498,5,7
9498,7,7
19226,2,5
19226,5,5
19226,6,6
31848,4,6
31848,6,6
31848,9,6
4740,6,6
4740,9,6
4740,1,7
28829,6,2
28829,4,7
28829,9,7
30934,0,5
30934,6,5
30934,9,5
30934,4,6
30934,7,6
5919,6,2
5919,9,2
5919,1,6
5919,4,6
5919,5,6
12847,2,6
12847,7,6
12847,8,6
12847,9,6
12847,0,7
12847,3,7
12847,4,7
12847,5,7
12847,6,7
39147,2,7
39147,4,7
26536,8,2
26536,9,4
26536,2,6
26536,4,6
26536,5,6
26536,6,6
26536,7,6
26536,3,7
8715,1,7
8715,2,7
8715,5,7
41214,5,3
41214,6,3
41214,4,6
41214,0,7
41214,1,7
41214,3,7
41214,7,7
41214,9,7
22409,8,6
22409,0,7
22409,2,7
22409,3,7
22409,4,7
22409,5,7
22409,6,7
22409,7,7
22409,9,7
41051,9,3
41051,6,6
41051,1,7
41051,2,7
41051,3,7
41051,4,7
41051,5,7
65196,1,5
65196,2,5
65196,3,5
65196,5,5
65196,7,5
65196,8,5
65196,9,5
65196,0,6
65196,4,6
65196,6,6
12559,0,2
12559,4,2
12559,9,2
12559,2,6
12559,6,6
12559,7,6
12559,8,6
12559,3,7
12559,5,7
66720,2,2
66720,4,2
66720,6,2
23575,6,2
23575,9,2
23575,0,6
23575,4,6
23575,2,7
24053,0,7
